isbn,summary,rating
1579546463,"&quot;Dr. Agatston is a noted cardiologist who&#39;s made many
contributions, but The South Beach Diet may be his best. Importantly,
this is not &#39;another diet book.&#39; This is a book about health
and well-being.",9
1590520858,"Helps readers make decisions about homeschooling based on fifteen true
accounts from families involved in the practice.",9
0553256696,"Corrie ten Boom&#39;s account of her amazing family&#39;s experiences
during the German occupation of Holland reveals her indomitable
Christian faith",9
0553579606,"In the darkness a match is struck. Not for heat, not for light...but
to ignite the fire of a killer. He leaves nothing behind but
ashes...and the ice-cold certainty that he will strike again.",8
0385254520,"By turns funny, poignant and mystical, Keeper&#39;n Me reflects a
positive view of Native life and philosophy--as well as casting fresh
light on the redemptive power of one&#39;s community and traditions.",9
0446301027,"Cursed by the devil, Rolon, the heir to King Alonzo&#39;s throne,
becomes a hound of hell who terrorizes the countryside of Inquisition
Spain",8
0671017241,"The developer of a superweapon that will guarantee U.S. military
supremacy is dying, and only a frightening operation can extend his
life, fusing him with another human being, in a debut novel from the
director of A Nightmare on Elm Street.",7
0374236488,"Rough sex, black magic, murder, and the science—and eros—of gambling
meet in the ultimate book about Las Vegas James McManus was sent to
Las Vegas by Harper’s to cover the World Series of Poker in 2000,
especially the mushrooming ...",6
0671695347,"Chronicles the military career of America&#39;s most decorated living
soldier, from his enlistment of age fifteen, through his service in
Vietnam, where his growing disillusionment with American policies led
to his post-war exile in Australia",7
0140280413,"Each story has a &#39;message&#39; and the overall theme of the book
is designed to inspire the reader to discover and aspire to spiritual
and personal goals. Contributors include Nancy Cato, Peter Wherrett,
Kevin Heinze and Collette Mann.",5
0440204887,"A Midwest barnstormer/writer befriends a fellow flyer, an unusual sort
of man who turns out to be a messiah, or, rather, a master of
illusions. More than a great national best seller. A great way of
looking at life.",7
0140178724,"This haunting, wildly original novel explores the lives of several
characters entwined by The Wizard of Oz--both the novel written by L.
Frank Baum and the strangely resonant 1939 film.",9
0553345842,"From verbalizing chimpanzees to scientific speculations involving
machines with souls, from the mesmerizing, maze-like fiction of Borges
to the tantalizing, dreamlike fiction of Lem and Princess Ineffable,
her circuits glowing read and gold ...",9
0962959170,"Explores how teenagers can leave school and design a personalized
education program for themselves",8
0142000078,"A thoughtful exploration of the role genes play in human behavior
concludes that many of the big human concerns--body image, money,
addiction, violence, and the search for happiness--are influenced by
but not completely determined by genes.",8
0440471478,"The outbreak of a war between truck drivers and pushcart peddlers
brings the mounting problems of traffic to the attention of both the
city of New York and the world.",8
0375413634,"After the death of his father, the flamboyant and controversial Judge
Oliver Garland, his son Talcott must unravel the truth about his
father&#39;s life, a quest that brings him face to face with old
scandals and family secrets.",7
0393310752,"&#39;Rich&#39;s writing has always lifted her naturally toward a
unifying transcendental vision, a dream, but a dream simultaneously
wrenched and weighted by its moral embodiment, called by her at
different stages: love, truth, integrity, ...",6
0413769909,"A white man tries to prevent a lynching and is branded a nigger lover
- and worse, he finds himself sheltering the dead man&#39;s son.",8
0061040282,"Lynn Andrew&#39;s search for a Native American marriage basket leads
her into a terrifying journey into the wilderness of Manitoba where
experiences serve as a foundation for her spiritual journey. Copyright
© Libri GmbH. All rights reserved.",7
0452279259,"A collection of cases in which ordinary people describe their
encounters with angels, miracles, near-death experiences, and other
mystical episodes",9
0688147607,"With stunning information from important sources, some of whom were
sworn to secrecy until Jackie&#39;s death in May 1994, and previously
sealed archival material, international best-selling author
Christopher Andersen examines their unique ...",1
0060008725,"“Leonard delivers a certifiable masterpiece of such twisted ingenuity
that he transcends even his own bad self….Tishomingo Blues is that
good.” —Baltimore Sun Crime fiction Grand Master Elmore Leonard heads
to the Deep South for a ...",7
0553580906,"When rumors of turmoil at Crozet Hospital are followed by the
mysterious death of the hospital&#39;s plant manager, postmistress
&quot;Harry&quot; Haristeen and her cat, Mrs. Murphy, take on a
dangerous investigation.",6
0060931388,"From a childhood survivor of the brutal Pol Pot regime comes an
unforgettable narrative of tragedy and spiritual triumph. 8-page photo
insert.",8
0425175405,"The discovery of the decomposed body of a stowaway aboard a cargo ship
leads Chief Medical Examiner Kay Scarpetta to a perilous international
odyssey on a mission that could destroy her career and threatens her
own life.",7
0553574027,"Now, in his latest novel, he takes us to a harsh, alien landscape
covered by a sheet of ice two miles deep. This is no distant planet--
it is the last pure wilderness on earth.",8
039331894X,"First published in 1970 to wide acclaim, this harrowing novel digs
deep into the lives of Otto and Sophie Bentwood, whose seemingly
perfect marriage begins to crack much as post-war society is cracking
around them. Reprint.",7
0684818868,"Criticizes the way history is presented in current textbooks, and
suggests a fresh and more accurate approach to teaching American
history",8
0671880365,"A novelization of the upcoming feature film sequel takes readers once
again into the lives of the creepy, kooky, mysterious, spooky, and
altogether ooky Addams Family. Original. Movie tie-in.",1
0061009431,"An erotic reimagining of the myth of Dracula presents an all-too-human
Count, a beloved doctor obsessed with possessing and destroying young
women, whose self-loathing only drives him on to bloodier outrages",9
5050011280,"Den fiffige Tjitjikovs rejser rundt i Rusland med lyssky forretninger
giver et billede af russisk landsbyliv",9
0425174344,"An anthology of interconnected short stories captures the lives and
destinies of the Samuelsons, a family struggling with tragedy and
divorce, in a series of portraits that chronicle Gretel
Samuelson&#39;s journey through betrayal, grief, ...",6
0425183262,"A group of people on Martha&#39;s Vineyard are brought together in a
web of yearning, sin, eroticism, and ultimate redemption. Reprint.",7
