isbn,summary,rating
0553347756,"A collection of essays on life as a writer urges aspirants to the
craft to take chances, learn self-acceptance, and make a daily
commitment to writing",7
0679776508,"In 1968, teenager Mona Chang and her family discover a confusing new
world filled with ethnic complexities when they move to exclusive
Scarshill, New York",5
037576139X,"Describes a rancher&#39;s efforts to make a success of his ranch, the
Broken Heart, at the foot of South Dakota&#39;s Black Hills and
restore the grasslands of the region by bringing back the buffalo to
the Great Plains.",8
0345454073,"An evil scientist terrorizes a California community with killer bees.
They use human bodies to procreate and in some cases they take control
of people&#39;s minds. By the author of Guardian.",4
0679735771,Patrick Bateman is Harvard-educated and intelligent.,8
0451206096,"This is The Collection-thirty-two stories of hot blood and frigid
terror that could have come only from the mind of Bentley Little. And
that&#39;s a scary place to be.",7
0971942315,"Sorenson tells the story of a young married man and expectant father
just starting graduate school.",9
0345433475,"While a beautiful woman prowls the city, killing the men she seduces,
a sex crime detective hunts her through the streets during the
Manhattan&#39;s worst heat wave in twelve years. By the author of The
Broken Hearts Club.",6
0060805072,"The Pulitzer Prize-winning author of &quot;Ethan Frome&quot; shattered
the standards of conventional love stories with candor and realism.
Nearly a century later, this tale remains fresh and relevant.",5
0312982011,"&quot; -Steve A. Eggar, PhD., author of Killers Among Us: An
Examination of Serial Murder and Its Investigation &quot;This is
probably Gregg&#39;s best work yet. Sharon Lynn is the kind of woman-
and this is the kind of book-that people will talk about.",6
0671463144,"These two classic works capture the tide of world events even as they
unfold the compelling tale of a single American family drawn into the
very center of the war&#39;s maelstrom.The multimillion-copy
bestsellers that capture all the drama, ...",10
0316815713,"One of Hollywood&#39;s most accomplished and long-lasting stars
relates her experiences from her early film work and her marriage to a
respected screenwriter to her triumphant return in &quot;Titanic&quot;",8
0553575104,"An intricately woven tapestry of passion, loyalty, and betrayal has
Detectives Thomas Lynley and Barbara Havers of New Scotland Yard
investigating the brutal murder of two people whose bodies were
discovered in the dark circle of Nine ...",8
1591292700,"Set in Oregon&#39;s lush Willamette Valley, A Vintage Year explores a
widow&#39;s resilience as she reinvents herself to meet a variety of
tragic and comic situations.",8
0007111819,"Assembles over one hundred tongue-twisting limericks about animals,
music, school, monsters, and ghosts.",7
0440901588,"The youngest of the Murry children must travel through time and space
in a battle against an evil dictator who would destroy the entire
universe.",9
0060194448,"But the questions raised by this second Golden Calf murder aren&#39;t
answered until Leaphorn solves the puzzle left by the first one and
discovers what the young trespassers heard in the wailing wind.",7
0765307006,"The mysterious disappearance of treasure hunter and adventurer Maxwell
Broadbent--along with that of his riches--sends his three sons on a
search for their father, who has hidden himself and his treasures, in
order to claim their ...",10
0312267088,"A moving and insightful memoir of learning to face the facts of aging
and find acceptance, love, and hope within those facts follows the
author as she builds a deep and instructive relationship with a
ninety-four-year-old woman.",5
0385490992,"After a violent encouanter with a homeless man, talented corporate
lawyer Michael finds himself out on the streets, lucky to be alive,
and holding a top-secret file belonging to his former employer",9
0515120006,"Raised as a sister to Margo and Laura at the grandiose Templeton
house, businesswoman Kate Powell faces a professional impropriety and
a dark secret from her past that forces her to search deep within
herself. Reissue.",5
1573227978,"A rootless young Westerner believes he has stumbled upon paradise on a
remote island off Thailand, a place known as &quot;The Beach,&quot;
until he discovers the deadly underside of the island&#39;s culture",9
0451208765,"Enjoying a happy marriage while remembering an obsessive love affair
years earlier with a woman who subsequently died, John Waters
encounters a woman with a secret only his ex-girlfriend knows, and
when she, too, is killed, Waters&#39; life is ...",7
0061091790,"From techniques for identifying top prospects to innovative stop-loss
strategies designed to further reduce your investment risk, this back-
to-the-basics book will provide you with the knowledge and tools you
need to construct a sound, ...",8
0679409041,"Collects essays offering a perspective on the unique culture of the
American South, from its unspoken codes of conduct and fashions to
regional beliefs about religion and politics.",5
0061059889,"A recent earthquake was only the beginning of the big trouble that
plagues Molena Point, California.",7
006108199X,"After talking her way into a job on a pompous, third-rate chef&#39;s
radio call-in-show, Angie Amalfi has visions of a new career to go
along with her hot, new romance with Paavo Smith, a gorgeous homocide
detective.",7
0671015648,"Unpublished, fortyish, and recently jilted, Harriet has fled Manhattan
for Isabel&#39;s loudly elegant Cape Cod retreat, where she will
ghostwrite The Isabel Krug Story, based on the sexy blond&#39;s
scandalous tabloid past.",7
0805063897,"The sharp social critic and author of Blood Rites looks underneath the
illusion of American prosperity at poverty and hopelessness in
America. Reprint. 100,000 first printing.",8
0812967224,"In a humorous collection of essays and observations based on his own
experiences, the author reflects on the transition from
twentysomething to thirtysomething and how it has changed his life.",8
084233498X,"At eighty-four, Leota Reinhardt is alone, all of her efforts to
reconcile with her adult children hadn&#39;t worked in the past, until
she meets her estranged grandaughter, Annie, and confides to her the
silent sacrifice she had made as a young ...",8
0373710828,"Noah and Tessa Gabriel-once they were in love, happy, married Of
course, that was then.",8
0385510438,"Convicted of the murder of a young mother in a 1970 trial that ended
with his threat to seek revenge against the jurors, Danny Padgitt is
paroled after nine years in prison and returns to the scene of the
trial in Ford County, Mississippi.",8
0020821255,"A chronicle of African-American writers and their work encompasses two
centuries and includes profiles of James Baldwin, Amiri Baraka,
Gwendolyn Brooks, W.E.B. DuBois, Langston Hughes, and many others.
Reprint.",5
1403391688,"Till death do us part-- This is the story of two women&#39;s
determination to share a secret, blissful love affair in spite of
diversity in ethnicity and one&#39;s climb to fame.",8
0972034404,"&quot;Possibilities&quot; is set in the turbulent 1960s, and is the
story of a young woman named Nora Steele.",10
0425167313,"A middle-aged woman, along with her fifteen-year-old daughter, returns
to her small Massachusetts hometown for the funeral of the housekeeper
who raised her and finds herself thrust into the lives of the people
she left behind",7
