isbn,summary,rating
0345353145,four american scientists summoned great secrecy south pacific investigate giant spacecraft hundred years,6
0345378482,here classic terrifying biophysics what virus lethal kill quickly breath what spared instant deathbut drove hopelessly insane instead,7
0345422384,in new york times best-seller queen vampire fiction begins erotic chilling series history beautiful deadly vampire ancient rome present-day paris reprint,8
0441102670,fifteen thousand years leto ii39s death remnants bene gesserit contend ruthless leaders alien culture forge civilization preserve old empire,6
0441328008,thousands years death god emperor leto ii bene gesserit bene tleilax struggle direct future dune called rakis,4
0486278026,dark bloody drama ambition guilt revenge centers ambitious scottish nobleman murders king order succeed throne,10
0671758896,when robin probes disappearance close friend marcy young woman answers magazine quotpersonalsquot section finds prey serial killer special fetish a killer enacts bizarre dance death,6
0684818868,criticizes history presented current textbooks suggests fresh accurate approach teaching american history,8
0762406984,gathers stories 55 fewer words contributed obscure well- authors writing creations parodies famous novels addressing love romance death suspense,6
0812550706,between lie abilities remake world if world survives orson scott card39s ender39s game winner 1985 nebula award best novel 1986 hugo award best novel,8
0451183681,psychologist-sleuth dr alan gregory investigates brutal murder long-time friend neighbor peter arvin discover arvin hiding dark secrets gregory victim39s wife suspected,6
0425122123,the assassinations us ambassador visiting head fbi colombian lords trigger mysterious covert response investigation us columbian jack ryan,7
0446326488,when teenaged grand-daughter brigid farrell school assignment research heritage digs truth uncovers secrets scandal,7
0375726624,the author former guard sing sing prison back rookie year prison attempts balance basic human decency rigors prison system reprint 60000 printing,8
1578562325,madison bacon young wife southern wisconsin finds comfortable life uprooted husband decides sell homestead head west joins eleven women journey uncertain destiny,7
0385484518,a sportswriter conveys wisdom late mentor professor morrie schwartz recounting weekly conversations schwartz lay dying,8
0060997028,the author initially intended call the lyrical age,8
0140286780,offers nine-step program living meaningful lives showing readers debt save money reorder priorities convert problems opportunities,9
020530902X,the edition the elements reasoning retains accessible succinct approach made edition treatment essentials argumentation,9
0375706410,an ambitious dedicated chinese doctor lin kong finds torn different women -- educated dynamic nurse fallen love traditional meek humble woman family married,8
0380810336,now updated edition dr burns adds all-new consumers guide to anti-depressant drugs introduction answer questions options available treating depression,10
0385722192,assigned story sudden infant death syndrome fortyish journalist carl streator finds poetry anthology contains african chant lethal spoken someone39s direction transformed,8
0425104338,information horror phenomenon including books movies radio tv,5
044022330X,a satirical examination american politics showcases absurdities presidential hopefuls america39s elite policymakers exploding medicare costs quotwhy shoot elderly space,9
0446391581,how creative,8
0671041789,when the green mile appeared serialized volume month stephen kings the green mile unprecedented publishing triumph volumes ended new york times bestseller listsimultaneouslyand delighted,8
0679758941,challenging idea biological evolution aimless author explores theory greater social complexity quotin cardsquot humanity species continues evolve reprint 40000 printing,8
0684866005,discusses advertising establishment revealing advertisers human nature exploit make profit,8
0743211375,from buick 8 fascination deadly things insistence answers terror courage unknowable,6
0743455967,the author shares insights craft writing offers humorous perspective experience writer,8
0767902513,traces author39s adventurous trek appalachian trail past natural pleasures human eccentrics offbeat comforts a walk woods showcases bryson height comic powers,8
0879804211,while searching remove armor stuck knight finally discovers qualities knighthood,8
1565122798,a must-read parents teachers classroom veterans educating esm exuberant diary esm raji codells year teaching chicago public school,8
1570623449,describes traditional buddhist approach suffering embracing painful situation communication negative habits challenging experiences leads emotional growth happiness,8
